measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,China,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.028028286267950214,0.029359432765310525,0.02697344980630361
Deaths,Vanuatu,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.052221586884409844,0.0640232745511425,0.04397953288965887
Deaths,Bahamas,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.08197401478454679,0.08607430351244699,0.07752917132066062
Deaths,Solomon Islands,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.0688558696836802,0.08008160543042044,0.059546156169773504
Deaths,Fiji,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.22811215275342672,0.23871813869650602,0.21857540039756992
Deaths,Lithuania,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.011481178043291771,0.011973311203431484,0.010916766846323292
Deaths,Cambodia,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.030793034132014785,0.03525100465731353,0.02700190213610794
Deaths,Seychelles,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.07279137845634877,0.07716706791706265,0.0681748174916118
Deaths,Ecuador,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.08727355293021238,0.0916629893312268,0.08173877002228432
Deaths,Papua New Guinea,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.06045549554389764,0.0700697610765937,0.05196710957495595
Deaths,Andorra,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.0353998953303573,0.03878946562794848,0.03180284917729036
Deaths,Cabo Verde,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.041660033367392914,0.045919393041631354,0.03692957563350992
Deaths,Slovakia,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.027789736211036736,0.028899856340423025,0.026365043105969477
Deaths,Spain,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.05393209663960423,0.05782005370593514,0.0474648126770791
Deaths,United Republic of Tanzania,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.01855693411877044,0.021033842035952374,0.016362428542605143
Deaths,Northern Mariana Islands,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.09603371975680211,0.10186504623686148,0.0910921622647349
Deaths,Trinidad and Tobago,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.16727180374749995,0.17266318029158337,0.16038744022573567
Deaths,Myanmar,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.05016510851672107,0.05744354114384715,0.044190805086674244
Deaths,Peru,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.05380266209146179,0.0569022112649565,0.05005921195100047
Deaths,Belize,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.09844931710288651,0.10335285519998767,0.0928246638126641
Deaths,Burkina Faso,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.01807228228120792,0.020571617863246607,0.015451433174538481
Deaths,Tunisia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.04646113104980788,0.05585983123796081,0.04147975371039979
Deaths,Barbados,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.13371120818029666,0.1404773509130379,0.12410835812524083
Deaths,Philippines,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.06703034030803072,0.06982247858135308,0.06377865541817028
Deaths,Mongolia,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.0227944296696727,0.02434960281951129,0.021144350316466397
Deaths,Turkey,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.07452243443466239,0.08775159775684443,0.06640421373779017
Deaths,Cyprus,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.11296933901516162,0.12206448233759368,0.0980646913221346
Deaths,Sweden,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.029864169371800163,0.03172319558983777,0.02718488850201089
Deaths,Mozambique,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.01680708738112101,0.01939879990144671,0.014309327255453237
Deaths,Republic of Moldova,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.012163147088978393,0.012611877791962954,0.011711033909567566
Deaths,Croatia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.03278394903222803,0.034237481159204615,0.03101584255975609
Deaths,Algeria,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.03948630942104321,0.05133737393106314,0.03342742854016831
Deaths,Cuba,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.03433614081602999,0.03556268913411183,0.03253450610438381
Deaths,Denmark,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.034420212053240584,0.036392845108553534,0.032116370775892945
Deaths,Democratic Republic of the Congo,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.019285004780539385,0.021689890262952552,0.01703899227907749
Deaths,Qatar,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.10612395005914736,0.11355827107804821,0.0992355473446404
Deaths,Estonia,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.015588651477020094,0.016280221189912875,0.014728210505661218
Deaths,Egypt,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.05142298756281667,0.0597642693557383,0.04116411219359884
Deaths,Equatorial Guinea,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.022314003381775176,0.025530166821008858,0.019088803513031223
Deaths,Côte d'Ivoire,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.02034629139189591,0.02393095182527238,0.01676142544968879
Deaths,Somalia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.0167593631052778,0.02030438665478978,0.013822352642425269
Deaths,Malta,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.058566773973801126,0.0620787484376258,0.05385495384037999
Deaths,El Salvador,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.09134861159872841,0.096348396781327,0.08572273051282332
Deaths,Palau,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.13149713834505086,0.14144626599460738,0.12219469167490406
Deaths,Colombia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.051766015659849854,0.054049227529539015,0.04868743179567458
Deaths,Chad,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.01690184975402458,0.020475111122659876,0.013899886676604842
Deaths,United Arab Emirates,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.08105666424963232,0.09218835381272596,0.07153845810139808
Deaths,Mauritius,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.1388505157260786,0.14334300668618882,0.13337812020288203
Deaths,Saint Kitts and Nevis,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.10074491088069455,0.10596002249727351,0.09531052128972957
Deaths,Sierra Leone,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.018267084388428213,0.021725586840652046,0.014984278847859606
Deaths,Turkmenistan,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.028416139621643965,0.0296568320262551,0.027160708243310773
Deaths,Qatar,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.10209099619765749,0.10955360194044919,0.09513720870035396
Deaths,Brazil,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.058410299896043606,0.060442254724149436,0.055158989709574294
Deaths,New Zealand,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.04182883610218056,0.04385071141043895,0.03865557620654622
Deaths,Hungary,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.020765135969136577,0.021528887273096757,0.01974674868244309
Deaths,France,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.0367911645131848,0.03916787511753195,0.03311194309964684
Deaths,China,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.026155866590590444,0.027763212797976566,0.02509739438992898
Deaths,Thailand,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.06870443250552309,0.07333496712494476,0.06383098950274015
Deaths,Switzerland,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.04167583017676602,0.04436059229843363,0.03680402009727829
Deaths,Costa Rica,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.062121937784040626,0.06557793130131248,0.057511003920804875
Deaths,Yemen,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.01475999873720346,0.019035650750859924,0.011846531229777007
Deaths,Armenia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.058669956443903014,0.060923490081078,0.0564136255312927
Deaths,Uzbekistan,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.03854039337864696,0.0404375108917557,0.03690088447880593
Deaths,Dominica,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.13009185843575305,0.13832883468447174,0.12019954151834153
Deaths,Kazakhstan,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.01888438453728294,0.01943350145119096,0.018356616154337837
Deaths,Grenada,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.12072886233493667,0.1270510112392011,0.11379707769812006
Deaths,Mauritius,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.12711648621255586,0.13151854455655418,0.12220217116451482
Deaths,Finland,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.016015396565942364,0.01683979153440239,0.014777173132744285
Deaths,Ukraine,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.0067644117110983925,0.006957309827480227,0.0065598659234024845
Deaths,Gabon,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.05383906647232443,0.06235265090691581,0.04395207708590486
Deaths,Dominican Republic,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.05035596177504297,0.053659190572908855,0.04654566141393235
Deaths,Iraq,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.06386191655399782,0.07315334312696525,0.056353902923861963
Deaths,Malaysia,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.06459185387420521,0.0673885528515099,0.06147650879457569
Deaths,Micronesia (Federated States of),Both,All ages,Diabetes and kidney diseases,Percent,2002,0.13081294659867454,0.15136059516258654,0.1145694360518241
Deaths,Bulgaria,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.03155650050054785,0.03267965389049087,0.030427994195474522
Deaths,Burundi,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.015999533296360453,0.01915322745738475,0.013632238987849137
Deaths,Algeria,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.04080801393443036,0.05292382701164897,0.03446733470933005
Deaths,Ecuador,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.09760345187237658,0.10246749752436941,0.09089211537499255
Deaths,Puerto Rico,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.1289444157647166,0.13486181113794932,0.11999178254416726
Deaths,Germany,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.04087788379479688,0.04302981638713039,0.03722162180156194
Deaths,Tonga,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.144170872331585,0.1569492695150708,0.1326337442715598
Deaths,American Samoa,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.14720272798409595,0.1551120852135527,0.1395625770649769
Deaths,Maldives,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.06763474463812841,0.07806465318715457,0.060263604886535684
Deaths,Democratic Republic of the Congo,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.01945808415470258,0.021820333302794318,0.017185899205118847
Deaths,Micronesia (Federated States of),Both,All ages,Diabetes and kidney diseases,Percent,2001,0.13224260125054374,0.15303841846536803,0.1152805219559172
Deaths,Zambia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.017429373508032784,0.020217450036997084,0.014702763066727166
Deaths,North Macedonia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.047131658364755066,0.04919582862270156,0.04510966765749364
Deaths,Tunisia,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.048744522422282964,0.05772072838850049,0.04349969179642435
Deaths,Romania,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.014095834401482921,0.014549391522640152,0.013595893881256024
Deaths,Belarus,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.007690978380606468,0.007985515722027313,0.007362128663393304
Deaths,Iran (Islamic Republic of),Both,All ages,Diabetes and kidney diseases,Percent,2000,0.036393782141407094,0.039071657967720365,0.03316148132658114
Deaths,Guam,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.07829525420637498,0.08289146484996017,0.07325853717073741
Deaths,Netherlands,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.04507344517905243,0.04767544659755062,0.04079211591761701
Deaths,Benin,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.023064601827849675,0.026223280934575384,0.0199615732119445
Deaths,Bolivia (Plurinational State of),Both,All ages,Diabetes and kidney diseases,Percent,2001,0.06745180792366064,0.07701630482435692,0.06002963549243303
Deaths,Iceland,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.020052666900054517,0.021544371393378905,0.017999978888305138
Deaths,Senegal,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.034156622241698034,0.0403748869205173,0.02944317269811696
Deaths,Poland,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.02732883907380865,0.02805261222095048,0.025962089135299807
Deaths,Brazil,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.059380243410183844,0.061438461739720236,0.05605427484991843
Deaths,Turkey,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.07630798017660345,0.08952552890449683,0.06783230607111808
Deaths,Nauru,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.09265755792845592,0.11254097006266231,0.08070577018199146
Deaths,Uganda,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.015752881265800732,0.019240828139060882,0.012977499194136124
Deaths,Czechia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.020197907260904667,0.020966881263058294,0.01913785934661629
Deaths,Gambia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.025340911854533976,0.0295001698121292,0.021221028151680536
Deaths,Italy,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.0507757174446016,0.05310994865222176,0.04609911809139931
Deaths,Uruguay,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.041667638307936065,0.043641142368005696,0.039121718414931055
Deaths,Canada,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.055662274453472986,0.05862989407183009,0.05044967478842277
Deaths,Albania,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.023647995404157063,0.02474098983937523,0.02220890602770515
Deaths,Japan,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.03659281739121976,0.03884430112517232,0.03214668303480743
Deaths,Timor-Leste,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.028999845563744173,0.036514933634082945,0.021446799293826212
Deaths,Ghana,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.02888748429979125,0.032528275809201604,0.02480234877621709
Deaths,Indonesia,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.05544860635459994,0.059760798701614944,0.051772542697156754
Deaths,United Kingdom,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.018753835228784273,0.019442273133815885,0.017416960692631305
Deaths,Guatemala,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.05463750411876522,0.057083723511871055,0.051884729345264016
Deaths,Russian Federation,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.010105094000907247,0.01023499311810035,0.009907333160704553
Deaths,Syrian Arab Republic,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.05551296899140562,0.05796338430080911,0.052901979557213215
Deaths,Palestine,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.059681218071936874,0.06388232825941702,0.055670661763513936
Deaths,Afghanistan,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.02626087494430775,0.03520344719893159,0.020494794304269894
Deaths,Suriname,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.08403375838455386,0.08822821184335136,0.07958161491654779
Deaths,Zimbabwe,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.020355831600670168,0.02563024599164357,0.01629735755917566
Deaths,Republic of Korea,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.06310934400082822,0.06575445871050406,0.05847759108625732
Deaths,Monaco,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.02010038331890812,0.022288909667972208,0.017585566475192306
Deaths,Antigua and Barbuda,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.12710660372855248,0.13392426317148715,0.11863023771912751
Deaths,Venezuela (Bolivarian Republic of),Both,All ages,Diabetes and kidney diseases,Percent,2002,0.0815075431648597,0.084512556399223,0.0772387726677617
Deaths,Azerbaijan,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.0321416097890631,0.033502524823985594,0.03044490524297296
Deaths,Israel,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.11182897407221713,0.11709826332258993,0.10257380473690035
Deaths,Peru,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.05601864821280612,0.05921436086548206,0.052043250242220326
Deaths,Lao People's Democratic Republic,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.04395588385067094,0.05097964071584587,0.03878332578331903
Deaths,Barbados,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.13205914977886166,0.13892658510539274,0.12250136196611419
Deaths,Democratic People's Republic of Korea,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.025007210345464333,0.03206479153186648,0.01571536088130148
Deaths,Uzbekistan,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.04009652760343967,0.04191628645876479,0.038578915006855244
Deaths,Bahamas,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.0826337012069213,0.08657062724425266,0.07821888458501693
Deaths,Tajikistan,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.01731204338632572,0.018454423158563764,0.01636803247798907
Deaths,Sierra Leone,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.01810708755696034,0.02142536777676974,0.015033955572860764
Deaths,United States of America,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.05545210134562028,0.05748288459078957,0.05139644459705825
Deaths,Switzerland,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.04216545587571237,0.04487078913080673,0.03708100258601762
Deaths,Denmark,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.036086269645133916,0.03813089972984077,0.03359897803585438
Deaths,Tuvalu,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.09866631704270994,0.11404591342515036,0.08760454391545448
Deaths,Somalia,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.01684816037188952,0.02014678443632658,0.013896303449752269
Deaths,South Sudan,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.018834389003168174,0.022172739040776768,0.015800211955346328
Deaths,Ecuador,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.09006460152031745,0.09485766633872281,0.08367521980863027
Deaths,Norway,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.02902255652159556,0.030402665998771033,0.026360816361328036
Deaths,Australia,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.04537984016408032,0.04794347320078129,0.04095165750536497
Deaths,Bahamas,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.08122463479346109,0.08492382840061989,0.07697432679861665
Deaths,Mexico,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.13797905413637734,0.14216460490248792,0.13200115212573
Deaths,Taiwan (Province of China),Both,All ages,Diabetes and kidney diseases,Percent,2000,0.11117737213666691,0.11544422799132535,0.10503444008799087
Deaths,Oman,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.05574993244414099,0.060518354715434215,0.0516577815495301
Deaths,Taiwan (Province of China),Both,All ages,Diabetes and kidney diseases,Percent,2002,0.11595923975592036,0.12053836120884692,0.10904561570453158
Deaths,Cambodia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.02986583155849418,0.0343617073982645,0.02609567706385743
Deaths,Ireland,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.029386971064979703,0.03079737155320454,0.027344718317240235
Deaths,Honduras,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.04761045679408227,0.05785270065121891,0.04052510723642322
Deaths,Portugal,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.06489170331147856,0.06777698961140585,0.06029834877790516
Deaths,Guyana,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.10473379885819951,0.10934824911620675,0.09982262633542596
Deaths,Norway,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.029757402855086233,0.03119613632653052,0.026957511089167926
Deaths,Nauru,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.0941007003534391,0.11482200688329058,0.0819462258573589
Deaths,Philippines,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.06705650259297136,0.06990259055193727,0.063866128050941
Deaths,Guinea,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.02499884203896078,0.028500833340963184,0.02176653914409335
Deaths,Saint Vincent and the Grenadines,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.13304648072707867,0.13918575606209724,0.12626547940553304
Deaths,Madagascar,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.020560981856840202,0.02367256519044248,0.017855727907135275
Deaths,Kiribati,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.12030514622217833,0.1301867702069132,0.11055698636009698
Deaths,Lao People's Democratic Republic,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.04526135829151772,0.052468068824035534,0.04012829595215407
Deaths,Bermuda,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.06689242282630238,0.07118973444086521,0.062131306749870434
Deaths,Pakistan,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.035706474931768165,0.042016278600335286,0.028216052971760604
Deaths,Nigeria,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.01785933284197723,0.021303537346621597,0.014940599554138075
Deaths,Central African Republic,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.01730487411802758,0.020031548904902833,0.014536343760050226
Deaths,Tunisia,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.04764878089621815,0.056935474737191724,0.04256444385900705
Deaths,Bangladesh,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.03016214282186455,0.03305222517515553,0.0269258064754357
Deaths,Kuwait,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.09511228934356394,0.09982430991201471,0.08829414817328546
Deaths,Marshall Islands,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.09150950022559752,0.10736174620726303,0.07846679010968392
Deaths,Djibouti,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.022622829386412104,0.026590770233814592,0.0190615048864643
Deaths,Georgia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.023589601458956277,0.024524719689151826,0.022530630742014994
Deaths,San Marino,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.025581392209671375,0.028120878747791435,0.022268122586830592
Deaths,Cabo Verde,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.0429209460387468,0.047274651180607,0.03782746688264963
Deaths,Togo,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.020675741552358337,0.02395428976065542,0.017467063890134173
Deaths,Slovakia,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.027628827793230587,0.02870728262278554,0.026251882980373155
Deaths,Brunei Darussalam,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.11840552562988538,0.12422497130572764,0.1129303267470364
Deaths,Niue,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.1545428599138352,0.18023522840903244,0.13895013755017868
Deaths,Comoros,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.03420487412966583,0.03861828541265105,0.02950948158866527
Deaths,Seychelles,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.07326628563478156,0.07749154420200814,0.06871275240714173
Deaths,Sudan,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.018113853348028643,0.023792139260613646,0.014605739957728115
Deaths,Rwanda,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.019757895949114444,0.02328951666602972,0.016828528511339397
Deaths,Kiribati,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.12868423207726837,0.13953607489609257,0.11719290275894269
Deaths,Samoa,Both,All ages,Diabetes and kidney diseases,Percent,2001,0.12404002442066392,0.1406457378788925,0.10872745422901328
Deaths,Greenland,Both,All ages,Diabetes and kidney diseases,Percent,2000,0.02077869252470121,0.021997850468040828,0.019428026747553874
Deaths,Colombia,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.05258571134880949,0.05489199763139951,0.04939967409731438
Deaths,Solomon Islands,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.06684480979506911,0.07836255644341099,0.05625653869807282
Deaths,Slovenia,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.03669965144980324,0.03883802700450977,0.03354568374950046
Deaths,Sao Tome and Principe,Both,All ages,Diabetes and kidney diseases,Percent,2002,0.04342723145472744,0.04753977629855539,0.03885536301809375
